article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,status,item_type,price,popularity,price_segment
0929511001,929511,POPPY PU SHIRT DRESS,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short shirt dress in soft imitation leather with a collar, covered press-studs down the front and an open chest pocket. Dropped shoulders, long, voluminous sleeves with a press-stud at the cuffs, and a detachable tie belt at the waist. Unlined.",New,Fashion,0.059305083,170,Premium
0929591001,929591,ED Khloe dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Knee-length dress in a woven viscose blend with a small, gathered stand-up collar, covered buttons at the top, long, wide raglan sleeves and cuffs with covered buttons. Asymmetric seam at the waist and a gently flared skirt. Unlined.",New,Fashion,0.05083051,55,Premium
0929594001,929594,Cool Buffy earcuff pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Set with metal ear cuffs and earrings, six decorated with glass rhinestones. Three ear cuffs and eight earrings that can be worn together or separately. The zinc content of the ear cuffs and earrings is recycled.",Active,Fashion,0.016932203,68,Budget
0929597001,929597,Flirty Solbritt bracelet,68,Bracelet,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal chain bracelet with fixed pendants in various designs, two decorated with glass rhinestones. Adjustable length. The zinc content of the bracelet is recycled.",Active,Fashion,0.008457627,20,Budget
0929598001,929598,Mally short dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Short, A-line dress in organza crêpe with plenty of width in the skirt. Double-layered frilled collar, an opening with a covered button at the back of the neck and double-layered, gathered frills around the armholes. Chiffon lining made from recycled polyester.",Active,Fashion,0.082966104,13,Premium
0929598002,929598,Mally short dress,265,Dress,Garment Full body,1010016,Solid,81,Light Turquoise,1,Dusty Light,12,Grey,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Short, A-line dress in organza crêpe with plenty of width in the skirt. Double-layered frilled collar, an opening with a covered button at the back of the neck and double-layered, gathered frills around the armholes. Chiffon lining made from recycled polyester.",Active,Fashion,0.084728815,29,Premium
0929599001,929599,Petra shacket,262,Jacket,Garment Upper body,1010016,Solid,52,Pink,1,Dusty Light,4,Pink,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Shirt jacket in a wool blend with a lightly brushed finish. Collar, buttons down the front, flap chest pockets, dropped shoulders, long, wide sleeves with buttoned cuffs, and a rounded hem. Recycled polyester lining.",New,Fashion,0.10167797,130,Premium
0929603001,929603,Cool Ester necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Three-strand necklace in metal chains of various designs, one with a moon-shaped pendant decorated with glass rhinestones. Adjustable length.",Active,Fashion,0.016932203,33,Budget
0929603002,929603,Cool Ester necklace,77,Necklace,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Three-strand necklace in metal chains of various designs, one with a moon-shaped pendant decorated with glass rhinestones. Adjustable length.",Active,Fashion,0.016932203,17,Budget
0929609001,929609,4p cloud click clack,72,Hair clip,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hair clips with wavy edges.,Active,Fashion,0.008457627,26,Budget
0929611001,929611,Coco aliceband,74,Hair/alice band,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Lightly padded, quilted Alice band in imitation leather.",New,Fashion,0.013542373,22,Budget
0929636001,929636,4p cloud click clack,72,Hair clip,Accessories,1010016,Solid,62,Purple,3,Light,6,Lilac Purple,3420,Small Accessories Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hair clips with wavy edges.,Active,Fashion,0.008457627,4,Budget
0929662004,929662,Aly cardigan,245,Cardigan,Garment Upper body,1010010,Melange,7,Grey,2,Medium Dusty,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy cardigan in a soft rib knit containing some wool with a V-neck and buttons down the front. Dropped shoulders, long sleeves and ribbing at the cuffs and hem. The polyester content of the cardigan is recycled.",New,Fashion,0.05083051,1,Premium
0929673001,929673,Class Punkt hoop,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of hoop earrings in metal decorated with studs.,Active,Fashion,0.008457627,68,Budget
0929689001,929689,Alexa Puffer Vest,262,Jacket,Garment Upper body,1010016,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Oversized puffer gilet in a padded weave with a stand-up collar, zip and wind flap with press-studs down the front, diagonal side pockets and a seam with a drawstring at the waist. Recycled polyester lining.",Active,Fashion,0.059305083,26,Premium
0929691001,929691,Hat Reno Fleece,76,Hat/brim,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9985,Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Bucket hat in fleece with a reflective print motif. Embroidered eyelets in each side and a cotton twill sweatband inside.,New,Fashion,0.016932203,13,Budget
0929695001,929695,Hemp Denim,258,Blouse,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut blouse in soft, washed cotton denim with a frill around the neckline that continues down the button band. Buttons down the front, a yoke at the back, gently dropped shoulders and long sleeves with buttoned cuffs. The cotton content of the blouse is partly recycled.",New,Fashion,0.042355932,113,Premium
0929700001,929700,EARMUFF.3D,78,Other accessories,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Earmuffs in padded, soft faux fur with an adjustable plastic headband covered in fleece.",New,Fashion,0.016932203,6,Budget
0929734002,929734,Mini Me LOGG Bixa dress LOGG,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Wide dress in soft sweatshirt fabric made from a cotton blend with ribbing around the neckline and long, slightly wider sleeves with ribbed cuffs. Gathered seam at the hips for added volume at the hem. Soft brushed inside.",New,Fashion,0.02540678,3,Medium
0929734003,929734,Mini Me LOGG Bixa dress LOGG,265,Dress,Garment Full body,1010016,Solid,8,Dark Grey,4,Dark,-1,Unknown,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Wide dress in soft sweatshirt fabric made from a cotton blend with ribbing around the neckline and long, slightly wider sleeves with ribbed cuffs. Gathered seam at the hips for added volume at the hem. Soft brushed inside.",New,Fashion,0.02540678,3,Medium
0929744001,929744,LW (K) Rose cons rib polo,306,Bra,Underwear,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Relaxed-fit jumper in a soft rib knit containing some wool with a collar and button placket. Dropped shoulders, long sleeves and narrow ribbing at the cuffs and hem. The polyester content of the jumper is recycled.",New,Fashion,0.042355932,411,Premium
0929745001,929745,LW (K) Rose consc rib cardi,245,Cardigan,Garment Upper body,1010010,Melange,9,Black,4,Dark,12,Grey,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Cardigan in a soft rib knit containing some wool with a V-neck, buttons down the front and front pockets. Dropped shoulders, long sleeves and narrow ribbing at the cuffs and hem. The polyester content of the cardigan is recycled.",New,Fashion,0.05083051,270,Premium
0929850001,929850,No Lic. Mia,252,Sweater,Garment Upper body,1010008,Front print,8,Dark Grey,4,Dark,-1,Unknown,8815,License,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Round-necked, long-sleeved top in soft cotton jersey with a print motif. Rounded and slightly longer at the back.",New,Fashion,0.013542373,1,Budget
0929866001,929866,june solid,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Round-necked top in soft sweatshirt fabric made from a cotton blend. Long raglan sleeves, a zip at the sides of the hem and ribbing around the neckline, cuffs and hem. Soft brushed inside. The polyester content of the top is partly recycled.",Active,Fashion,0.042355932,25,Premium
0929872001,929872,ED Saint dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Short, A-line dress in an airy cotton weave with a frill-trimmed Peter Pan collar and buttons down the front. Short, lined puff sleeves with narrow, buttoned cuffs. Unlined.",New,Fashion,0.05083051,49,Premium
0929938001,929938,HM+ Katie Skate dress.,265,Dress,Garment Full body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Short jersey dress with a round neckline, 3/4-length sleeves, a seam at the waist and flared skirt. Unlined.",Active,Fashion,0.033881355,14,Premium
0929938002,929938,HM+ Katie Skate dress.,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Short jersey dress with a round neckline, 3/4-length sleeves, a seam at the waist and flared skirt. Unlined.",Active,Fashion,0.033881355,116,Premium
0929980001,929980,Rosa L/S Tee,255,T-shirt,Garment Upper body,1010008,Front print,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Straight-cut top in soft cotton jersey with a print motif, dropped shoulders and long sleeves.",New,Fashion,0.016932203,38,Budget
0929980002,929980,Rosa L/S Tee,255,T-shirt,Garment Upper body,1010008,Front print,51,Light Pink,3,Light,4,Pink,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Straight-cut top in soft cotton jersey with a print motif, dropped shoulders and long sleeves.",New,Fashion,0.016932203,27,Budget
0929980006,929980,Rosa L/S Tee,255,T-shirt,Garment Upper body,1010008,Front print,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Straight-cut top in soft cotton jersey with a print motif, dropped shoulders and long sleeves.",New,Fashion,0.016932203,78,Budget
0930058001,930058,Alabama Backbow Sweater,252,Sweater,Garment Upper body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Shorter jumper in a fine knit containing some wool with a round, ribbed neckline and long, wide sleeves with ribbing at the cuffs. Cut out section at the back with sewn-on ties at the back of the hem.",Active,Fashion,0.042355932,214,Premium
0930058002,930058,Alabama Backbow Sweater,252,Sweater,Garment Upper body,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Shorter jumper in a fine knit containing some wool with a round, ribbed neckline and long, wide sleeves with ribbing at the cuffs. Cut out section at the back with sewn-on ties at the back of the hem.",New,Fashion,0.042355932,172,Premium
0930239001,930239,PQ REYKJAVIK SILK MIX BLOUSE,258,Blouse,Garment Upper body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Long-sleeved, turtle-neck blouse in a softly draping silk and viscose blend with a concealed zip at the back, wide, buttoned cuffs and a rounded hem. Slightly longer at the back.",New,Fashion,0.13557628,7,Premium
0930253001,930253,No lic Bobbie set,270,Garment Set,Garment Full body,1010008,Front print,51,Light Pink,1,Dusty Light,4,Pink,8815,License,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Set with a hoodie in sweatshirt fabric made from a cotton blend and a pair of leggings in cotton jersey. Hoodie with a double-layered hood, gently dropped shoulders, long sleeves and ribbing at the cuffs and hem. Leggings with covered elastication at the waist.",New,Fashion,0.041932203,2,Premium
0930283003,930283,Chip Hood 19.99:-,308,Hoodie,Garment Upper body,1010014,Placement print,21,Light Yellow,3,Light,8,Yellow,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Hoodie in soft sweatshirt fabric with a text print. Double-layered drawstring hood, a kangaroo pocket, and ribbing at the cuffs and hem. Soft brushed inside.",New,Fashion,0.033881355,1,Premium
0930284001,930284,Chip Jogger 19.99:-,272,Trousers,Garment Lower body,1010014,Placement print,9,Black,4,Dark,5,Black,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Joggers in soft sweatshirt fabric made from a cotton blend with a high, elasticated, drawstring waist, side pockets and covered elastication at the hems. Soft brushed inside.",New,Fashion,0.033881355,4,Premium
0930285001,930285,Chip Sweater 14.99:-,252,Sweater,Garment Upper body,1010014,Placement print,7,Grey,2,Medium Dusty,12,Grey,5882,Jersey Fancy,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Long-sleeved top in soft cotton sweatshirt fabric with a text print front and back and ribbing around the neckline, cuffs and hem. Soft brushed inside.",New,Fashion,0.02540678,2,Medium
0930350001,930350,Janelle Waist w Chain,67,Belt,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Narrow waist belt in imitation leather with a metal chain hanging at one side and a metal buckle at the front. Width 1.7 cm.,Active,Fashion,0.016932203,148,Budget
0930350002,930350,Janelle Waist w Chain,67,Belt,Accessories,1010016,Solid,10,White,1,Dusty Light,9,White,3509,Belts,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Narrow waist belt in imitation leather with a metal chain hanging at one side and a metal buckle at the front. Width 1.7 cm.,Active,Fashion,0.016932203,69,Budget
0930380001,930380,Ruccola,258,Blouse,Garment Upper body,1010001,All over pattern,31,Light Orange,1,Dusty Light,3,Orange,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Slightly longer blouse in an airy weave with a small stand-up collar, buttons down the front, a yoke with a pleat at the back and a rounded hem. Decorative gathers at the shoulders and long sleeves with buttoned cuffs.",New,Fashion,0.033881355,411,Premium
0930380003,930380,Ruccola,258,Blouse,Garment Upper body,1010001,All over pattern,12,Light Beige,1,Dusty Light,11,Beige,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Slightly longer blouse in an airy weave with a small stand-up collar, buttons down the front, a yoke with a pleat at the back and a rounded hem. Decorative gathers at the shoulders and long sleeves with buttoned cuffs.",New,Fashion,0.033881355,227,Premium
